starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 14 22:08:41 2026	1781492921	1175	308	1483	265
Sun Jun 14 22:08:29 2026	1781492909	1051	444	1495	412
Sun Jun 14 22:08:41 2026	1781492921	1145	352	1496	352
Sun Jun 14 22:08:38 2026	1781492918	848	651	1499	335
Sun Jun 14 22:08:46 2026	1781492926	844	655	1499	565
Sun Jun 14 22:08:45 2026	1781492925	794	707	1500	690
Sun Jun 14 22:08:45 2026	1781492925	763	741	1504	741
Sun Jun 14 22:08:43 2026	1781492923	790	718	1508	534
Sun Jun 14 22:08:34 2026	1781492914	1156	357	1513	347
Sun Jun 14 22:08:27 2026	1781492907	1362	152	1514	136
Sun Jun 14 22:08:38 2026	1781492918	767	747	1514	726
Sun Jun 14 22:08:41 2026	1781492921	677	840	1517	749
Sun Jun 14 22:08:28 2026	1781492908	1357	161	1518	161
Sun Jun 14 22:08:29 2026	1781492909	810	710	1519	444
Sun Jun 14 22:08:41 2026	1781492921	1198	322	1520	322
Sun Jun 14 22:08:33 2026	1781492913	680	843	1523	694
Sun Jun 14 22:08:41 2026	1781492921	1098	426	1524	388
Sun Jun 14 22:08:46 2026	1781492926	995	531	1526	439
Sun Jun 14 22:08:41 2026	1781492921	1067	460	1527	365
Sun Jun 14 22:08:37 2026	1781492917	976	554	1530	406
Sun Jun 14 22:08:41 2026	1781492921	1099	432	1531	420
Sun Jun 14 22:08:31 2026	1781492911	1007	524	1532	448
Sun Jun 14 22:08:28 2026	1781492908	822	716	1538	437
Sun Jun 14 22:08:46 2026	1781492926	1015	529	1544	523
Sun Jun 14 22:08:33 2026	1781492913	659	895	1554	859
Sun Jun 14 22:08:47 2026	1781492927	867	687	1554	675
Sun Jun 14 22:08:44 2026	1781492924	488	1070	1558	263
Sun Jun 14 22:08:33 2026	1781492913	709	849	1558	766
Sun Jun 14 22:08:28 2026	1781492908	882	693	1575	457
Sun Jun 14 22:08:30 2026	1781492910	584	996	1580	776
Sun Jun 14 22:08:36 2026	1781492916	1309	276	1585	169
Sun Jun 14 22:08:33 2026	1781492913	702	890	1592	849
Sun Jun 14 22:08:31 2026	1781492911	716	884	1600	856
Sun Jun 14 22:08:39 2026	1781492919	1347	270	1617	212
Sun Jun 14 22:08:45 2026	1781492925	781	839	1621	833
Sun Jun 14 22:08:32 2026	1781492912	587	1037	1624	883
Sun Jun 14 22:08:31 2026	1781492911	954	678	1633	668
Sun Jun 14 22:08:33 2026	1781492913	801	844	1645	804
Sun Jun 14 22:08:46 2026	1781492926	728	919	1646	908
Sun Jun 14 22:08:33 2026	1781492913	800	850	1650	850
Sun Jun 14 22:08:45 2026	1781492925	823	828	1651	675
Sun Jun 14 22:08:41 2026	1781492921	1172	486	1658	391
Sun Jun 14 22:08:46 2026	1781492926	649	1013	1663	1006
Sun Jun 14 22:08:27 2026	1781492907	1371	298	1669	298
Sun Jun 14 22:08:31 2026	1781492911	1027	661	1688	565
Sun Jun 14 22:08:31 2026	1781492911	769	923	1692	416
Sun Jun 14 22:08:45 2026	1781492925	754	941	1694	692
Sun Jun 14 22:08:42 2026	1781492922	1232	473	1705	386
Sun Jun 14 22:08:37 2026	1781492917	842	868	1710	866
Sun Jun 14 22:08:45 2026	1781492925	1244	471	1716	465
Sun Jun 14 22:08:33 2026	1781492913	876	854	1729	764
Sun Jun 14 22:08:33 2026	1781492913	875	855	1730	722
Sun Jun 14 22:08:27 2026	1781492907	1413	324	1737	312
Sun Jun 14 22:08:42 2026	1781492922	1224	517	1740	392
Sun Jun 14 22:08:28 2026	1781492908	637	1115	1752	1114
Sun Jun 14 22:08:45 2026	1781492925	772	986	1758	985
Sun Jun 14 22:08:37 2026	1781492917	887	895	1782	342
Sun Jun 14 22:08:28 2026	1781492908	638	1156	1794	1149
Sun Jun 14 22:08:29 2026	1781492909	1406	399	1805	270
Sun Jun 14 22:08:31 2026	1781492911	740	1066	1806	1056
Sun Jun 14 22:08:41 2026	1781492921	1232	602	1834	441
Sun Jun 14 22:08:39 2026	1781492919	1340	496	1836	346
Sun Jun 14 22:08:35 2026	1781492915	1136	717	1852	456
Sun Jun 14 22:08:41 2026	1781492921	1592	317	1909	317
Sun Jun 14 22:08:37 2026	1781492917	567	1366	1933	1366
Sun Jun 14 22:08:29 2026	1781492909	1208	727	1935	618
Sun Jun 14 22:08:39 2026	1781492919	1642	324	1966	324
Sun Jun 14 22:08:31 2026	1781492911	1599	393	1991	389
Sun Jun 14 22:08:46 2026	1781492926	1398	600	1998	480
Sun Jun 14 22:08:37 2026	1781492917	1780	220	2000	206
Sun Jun 14 22:08:27 2026	1781492907	1606	419	2024	357
Sun Jun 14 22:08:42 2026	1781492922	968	1066	2035	624
Sun Jun 14 22:08:43 2026	1781492923	1187	853	2040	390
Sun Jun 14 22:08:27 2026	1781492907	1613	463	2076	463
Sun Jun 14 22:08:46 2026	1781492926	1804	285	2089	252
Sun Jun 14 22:08:34 2026	1781492914	1642	468	2110	468
Sun Jun 14 22:08:31 2026	1781492911	840	1316	2155	1219
Sun Jun 14 22:08:39 2026	1781492919	1956	205	2161	187
Sun Jun 14 22:08:44 2026	1781492924	1482	702	2183	320
Sun Jun 14 22:08:37 2026	1781492917	1626	560	2186	555
Sun Jun 14 22:08:28 2026	1781492908	1467	734	2200	733
Sun Jun 14 22:08:28 2026	1781492908	1798	425	2223	419
Sun Jun 14 22:08:46 2026	1781492926	1686	585	2270	529
Sun Jun 14 22:08:34 2026	1781492914	586	1734	2319	681
Sun Jun 14 22:08:28 2026	1781492908	1653	680	2333	627
Sun Jun 14 22:08:28 2026	1781492908	1638	711	2349	445
Sun Jun 14 22:08:32 2026	1781492912	1889	461	2350	457
Sun Jun 14 22:08:46 2026	1781492926	1966	403	2369	395
Sun Jun 14 22:08:28 2026	1781492908	1754	618	2373	605
Sun Jun 14 22:08:37 2026	1781492917	1743	695	2438	546
Sun Jun 14 22:08:30 2026	1781492910	551	1948	2499	780
Sun Jun 14 22:08:28 2026	1781492908	2096	406	2502	406
Sun Jun 14 22:08:38 2026	1781492918	746	1757	2503	1757
Sun Jun 14 22:08:27 2026	1781492907	1820	723	2544	408
Sun Jun 14 22:08:27 2026	1781492907	1821	723	2544	352
Sun Jun 14 22:08:39 2026	1781492919	746	1798	2544	361
Sun Jun 14 22:08:27 2026	1781492907	305	2240	2545	356
Sun Jun 14 22:08:39 2026	1781492919	739	1872	2611	429
Sun Jun 14 22:08:37 2026	1781492917	566	2247	2813	2094
Sun Jun 14 22:08:29 2026	1781492909	1700	1239	2939	320
Sun Jun 14 22:08:37 2026	1781492917	1704	1257	2961	628
Sun Jun 14 22:08:38 2026	1781492918	2567	438	3005	324
Sun Jun 14 22:08:36 2026	1781492916	2467	585	3052	579
Sun Jun 14 22:08:36 2026	1781492916	1630	1623	3253	1394
Sun Jun 14 22:08:27 2026	1781492907	2674	725	3400	633
Sun Jun 14 22:08:29 2026	1781492909	937	2557	3493	338
Sun Jun 14 22:08:31 2026	1781492911	1903	1700	3603	668
Sun Jun 14 22:08:37 2026	1781492917	1737	2173	3911	2173
Sun Jun 14 22:08:27 2026	1781492907	289	3857	4146	2325
Sun Jun 14 22:08:30 2026	1781492910	3557	948	4504	552
Sun Jun 14 22:08:28 2026	1781492908	4146	916	5062	416
Sun Jun 14 22:08:37 2026	1781492917	978	4339	5317	919
Sun Jun 14 22:08:28 2026	1781492908	8871	1368	10239	361
