starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 14 22:10:34 2026	1781493034	3866	904	4771	825
Sun Jun 14 22:10:34 2026	1781493034	2065	2738	4803	2716
Sun Jun 14 22:10:34 2026	1781493034	2318	2490	4808	612
Sun Jun 14 22:10:34 2026	1781493034	2345	2469	4814	1026
Sun Jun 14 22:10:55 2026	1781493055	3663	1151	4815	1058
Sun Jun 14 22:10:54 2026	1781493054	1178	3643	4821	2240
Sun Jun 14 22:10:44 2026	1781493044	3841	989	4830	339
Sun Jun 14 22:10:53 2026	1781493053	3146	1686	4832	1220
Sun Jun 14 22:10:37 2026	1781493037	3233	1612	4845	895
Sun Jun 14 22:10:43 2026	1781493043	1594	3297	4891	620
Sun Jun 14 22:10:50 2026	1781493050	1232	3696	4928	3696
Sun Jun 14 22:10:34 2026	1781493034	4716	216	4932	204
Sun Jun 14 22:10:34 2026	1781493034	3870	1114	4983	765
Sun Jun 14 22:10:34 2026	1781493034	1709	3289	4998	1497
Sun Jun 14 22:10:44 2026	1781493044	968	4036	5004	2328
Sun Jun 14 22:10:34 2026	1781493034	811	4205	5016	2033
Sun Jun 14 22:10:34 2026	1781493034	4782	257	5039	257
Sun Jun 14 22:10:38 2026	1781493038	1803	3244	5047	3244
Sun Jun 14 22:10:54 2026	1781493054	1833	3218	5051	2761
Sun Jun 14 22:10:34 2026	1781493034	1441	3614	5056	1937
Sun Jun 14 22:10:56 2026	1781493056	3752	1346	5099	1346
Sun Jun 14 22:10:34 2026	1781493034	4896	214	5111	206
Sun Jun 14 22:10:34 2026	1781493034	4895	228	5124	215
Sun Jun 14 22:10:50 2026	1781493050	1963	3163	5126	3155
Sun Jun 14 22:10:34 2026	1781493034	4905	223	5128	220
Sun Jun 14 22:10:34 2026	1781493034	2090	3063	5153	1651
Sun Jun 14 22:10:34 2026	1781493034	2129	3024	5153	1166
Sun Jun 14 22:10:34 2026	1781493034	3867	1308	5175	1168
Sun Jun 14 22:10:50 2026	1781493050	1989	3201	5190	3164
Sun Jun 14 22:10:51 2026	1781493051	1210	3989	5199	3988
Sun Jun 14 22:10:34 2026	1781493034	4847	383	5230	383
Sun Jun 14 22:10:35 2026	1781493035	5095	207	5301	174
Sun Jun 14 22:10:35 2026	1781493035	2512	2814	5326	2812
Sun Jun 14 22:10:55 2026	1781493055	3581	1761	5342	1172
Sun Jun 14 22:10:54 2026	1781493054	1312	4031	5343	2377
Sun Jun 14 22:10:34 2026	1781493034	2152	3203	5355	1186
Sun Jun 14 22:10:47 2026	1781493047	1761	3596	5357	1204
Sun Jun 14 22:10:55 2026	1781493055	3563	1814	5377	1797
Sun Jun 14 22:10:34 2026	1781493034	3869	1524	5393	1164
Sun Jun 14 22:10:51 2026	1781493051	1824	3570	5393	3551
Sun Jun 14 22:10:53 2026	1781493053	1158	4249	5407	1178
Sun Jun 14 22:10:34 2026	1781493034	1716	3698	5414	1417
Sun Jun 14 22:10:38 2026	1781493038	1458	3958	5416	1826
Sun Jun 14 22:10:55 2026	1781493055	1172	4249	5421	2290
Sun Jun 14 22:10:55 2026	1781493055	3693	1730	5422	1169
Sun Jun 14 22:10:55 2026	1781493055	3676	1747	5422	1190
Sun Jun 14 22:10:34 2026	1781493034	1437	3992	5429	1495
Sun Jun 14 22:10:34 2026	1781493034	1800	3631	5431	1775
Sun Jun 14 22:10:52 2026	1781493052	3571	1862	5433	1119
Sun Jun 14 22:10:57 2026	1781493057	1693	3743	5436	1934
Sun Jun 14 22:10:39 2026	1781493039	2047	3390	5437	1282
Sun Jun 14 22:10:34 2026	1781493034	4412	1041	5453	430
Sun Jun 14 22:10:52 2026	1781493052	5100	359	5459	163
Sun Jun 14 22:10:34 2026	1781493034	5138	345	5483	339
Sun Jun 14 22:10:34 2026	1781493034	5138	346	5484	304
Sun Jun 14 22:10:36 2026	1781493036	2391	3163	5554	3145
Sun Jun 14 22:10:52 2026	1781493052	2265	3309	5574	3281
Sun Jun 14 22:10:54 2026	1781493054	2122	3455	5577	3425
Sun Jun 14 22:10:34 2026	1781493034	991	4589	5580	1893
Sun Jun 14 22:10:34 2026	1781493034	995	4591	5586	1889
Sun Jun 14 22:10:34 2026	1781493034	1000	4590	5590	1932
Sun Jun 14 22:10:34 2026	1781493034	992	4599	5591	1893
Sun Jun 14 22:10:34 2026	1781493034	1005	4596	5601	1878
Sun Jun 14 22:10:35 2026	1781493035	5156	445	5601	326
Sun Jun 14 22:10:34 2026	1781493034	996	4608	5604	1894
Sun Jun 14 22:10:34 2026	1781493034	999	4609	5608	1932
Sun Jun 14 22:10:34 2026	1781493034	1452	4158	5610	1925
Sun Jun 14 22:10:34 2026	1781493034	1452	4203	5655	1904
Sun Jun 14 22:10:34 2026	1781493034	1443	4212	5655	1937
Sun Jun 14 22:10:34 2026	1781493034	1781	3928	5709	1935
Sun Jun 14 22:10:51 2026	1781493051	1509	4202	5712	897
Sun Jun 14 22:10:34 2026	1781493034	3862	1862	5724	1358
Sun Jun 14 22:10:34 2026	1781493034	1452	4275	5727	1940
Sun Jun 14 22:10:35 2026	1781493035	5291	453	5743	322
Sun Jun 14 22:10:54 2026	1781493054	975	4777	5752	3246
Sun Jun 14 22:10:50 2026	1781493050	1300	4490	5790	3771
Sun Jun 14 22:10:34 2026	1781493034	3869	1936	5805	1621
Sun Jun 14 22:10:34 2026	1781493034	3856	1969	5825	755
Sun Jun 14 22:10:38 2026	1781493038	4640	1213	5853	930
Sun Jun 14 22:10:34 2026	1781493034	3871	2003	5873	758
Sun Jun 14 22:10:44 2026	1781493044	977	4939	5916	4406
Sun Jun 14 22:10:48 2026	1781493048	2344	3600	5944	3564
Sun Jun 14 22:10:50 2026	1781493050	1159	4819	5978	3401
Sun Jun 14 22:10:55 2026	1781493055	3545	2439	5983	1785
Sun Jun 14 22:10:47 2026	1781493047	2287	3702	5989	3686
Sun Jun 14 22:10:51 2026	1781493051	1590	4411	6001	4411
Sun Jun 14 22:10:34 2026	1781493034	5511	503	6015	490
Sun Jun 14 22:10:34 2026	1781493034	5533	486	6018	479
Sun Jun 14 22:10:40 2026	1781493040	2297	3748	6045	3745
Sun Jun 14 22:10:34 2026	1781493034	5123	930	6053	628
Sun Jun 14 22:10:34 2026	1781493034	5514	539	6053	528
Sun Jun 14 22:10:55 2026	1781493055	1107	4946	6053	3152
Sun Jun 14 22:10:34 2026	1781493034	4921	1132	6053	372
Sun Jun 14 22:10:34 2026	1781493034	5341	730	6071	430
Sun Jun 14 22:10:34 2026	1781493034	5348	751	6099	426
Sun Jun 14 22:10:34 2026	1781493034	5512	591	6102	590
Sun Jun 14 22:10:34 2026	1781493034	5542	561	6103	553
Sun Jun 14 22:10:48 2026	1781493048	1119	4996	6114	3091
Sun Jun 14 22:10:34 2026	1781493034	5543	577	6120	564
Sun Jun 14 22:10:49 2026	1781493049	1308	4822	6130	966
Sun Jun 14 22:10:51 2026	1781493051	1208	4938	6145	3767
Sun Jun 14 22:10:51 2026	1781493051	1224	4924	6148	2413
Sun Jun 14 22:10:34 2026	1781493034	5513	636	6149	628
Sun Jun 14 22:10:50 2026	1781493050	1159	4997	6155	3386
Sun Jun 14 22:10:46 2026	1781493046	1574	4622	6196	1299
Sun Jun 14 22:10:40 2026	1781493040	2351	3921	6272	3919
Sun Jun 14 22:10:49 2026	1781493049	2162	4120	6282	1436
Sun Jun 14 22:10:52 2026	1781493052	4188	2117	6305	1152
Sun Jun 14 22:10:34 2026	1781493034	3051	3260	6311	998
Sun Jun 14 22:10:37 2026	1781493037	1734	4585	6319	4264
Sun Jun 14 22:10:34 2026	1781493034	3576	2749	6325	1641
Sun Jun 14 22:10:34 2026	1781493034	5511	863	6375	863
Sun Jun 14 22:10:34 2026	1781493034	5515	862	6377	862
Sun Jun 14 22:10:44 2026	1781493044	4506	1878	6384	1877
Sun Jun 14 22:10:43 2026	1781493043	987	5398	6384	5397
Sun Jun 14 22:10:52 2026	1781493052	2913	3487	6399	1695
Sun Jun 14 22:10:44 2026	1781493044	991	5417	6408	2935
Sun Jun 14 22:10:36 2026	1781493036	2586	3822	6408	3805
Sun Jun 14 22:10:34 2026	1781493034	1146	5264	6410	1738
Sun Jun 14 22:10:34 2026	1781493034	5601	823	6424	814
Sun Jun 14 22:10:34 2026	1781493034	3872	2575	6447	2575
Sun Jun 14 22:10:34 2026	1781493034	3873	2585	6458	2581
Sun Jun 14 22:10:52 2026	1781493052	2365	4095	6460	4029
Sun Jun 14 22:10:34 2026	1781493034	3869	2598	6467	2595
Sun Jun 14 22:10:34 2026	1781493034	5394	1082	6477	478
Sun Jun 14 22:10:44 2026	1781493044	2228	4300	6528	3572
Sun Jun 14 22:10:34 2026	1781493034	5140	1412	6551	1411
Sun Jun 14 22:10:44 2026	1781493044	1172	5385	6557	3712
Sun Jun 14 22:10:50 2026	1781493050	1164	5394	6558	3381
Sun Jun 14 22:10:34 2026	1781493034	6148	414	6562	414
Sun Jun 14 22:10:36 2026	1781493036	1451	5138	6589	3600
Sun Jun 14 22:10:52 2026	1781493052	2726	3877	6602	2090
Sun Jun 14 22:10:47 2026	1781493047	4337	2284	6621	1157
Sun Jun 14 22:10:34 2026	1781493034	5513	1112	6625	631
Sun Jun 14 22:10:47 2026	1781493047	4913	1732	6645	1345
Sun Jun 14 22:10:50 2026	1781493050	1166	5523	6690	2401
Sun Jun 14 22:10:44 2026	1781493044	4369	2364	6732	1870
Sun Jun 14 22:10:53 2026	1781493053	1255	5481	6736	3396
Sun Jun 14 22:10:34 2026	1781493034	4845	1894	6739	1846
Sun Jun 14 22:10:34 2026	1781493034	4782	1961	6743	1961
Sun Jun 14 22:10:34 2026	1781493034	4915	1845	6760	1760
Sun Jun 14 22:10:34 2026	1781493034	998	5793	6791	1933
Sun Jun 14 22:10:34 2026	1781493034	5538	1261	6799	937
Sun Jun 14 22:10:35 2026	1781493035	5287	1515	6803	877
Sun Jun 14 22:10:34 2026	1781493034	4921	1893	6815	1548
Sun Jun 14 22:10:55 2026	1781493055	4518	2311	6829	1285
Sun Jun 14 22:10:34 2026	1781493034	6000	858	6858	480
Sun Jun 14 22:10:34 2026	1781493034	4912	1961	6873	1753
Sun Jun 14 22:10:36 2026	1781493036	1429	5452	6880	3605
Sun Jun 14 22:10:46 2026	1781493046	5543	1354	6897	1349
Sun Jun 14 22:10:44 2026	1781493044	4717	2193	6909	1240
Sun Jun 14 22:10:49 2026	1781493049	1365	5557	6922	4133
Sun Jun 14 22:10:37 2026	1781493037	5413	1516	6929	810
Sun Jun 14 22:10:34 2026	1781493034	4994	1977	6971	1977
Sun Jun 14 22:10:34 2026	1781493034	4044	2933	6977	2932
Sun Jun 14 22:10:47 2026	1781493047	5993	986	6978	981
Sun Jun 14 22:10:37 2026	1781493037	5776	1205	6980	781
Sun Jun 14 22:10:37 2026	1781493037	5471	1517	6989	806
Sun Jun 14 22:10:51 2026	1781493051	1106	5906	7012	3078
Sun Jun 14 22:10:38 2026	1781493038	1552	5467	7019	4940
Sun Jun 14 22:10:37 2026	1781493037	5504	1515	7019	811
Sun Jun 14 22:10:55 2026	1781493055	1816	5205	7021	1884
Sun Jun 14 22:10:39 2026	1781493039	5222	1811	7033	943
Sun Jun 14 22:10:50 2026	1781493050	1137	5904	7041	3365
Sun Jun 14 22:10:34 2026	1781493034	5997	1045	7042	978
Sun Jun 14 22:10:37 2026	1781493037	5464	1604	7068	920
Sun Jun 14 22:10:45 2026	1781493045	4894	2187	7080	2183
Sun Jun 14 22:10:53 2026	1781493053	1403	5683	7086	3651
Sun Jun 14 22:10:34 2026	1781493034	5512	1609	7121	1580
Sun Jun 14 22:10:48 2026	1781493048	1148	5986	7134	1758
Sun Jun 14 22:10:54 2026	1781493054	2336	4833	7169	2191
Sun Jun 14 22:10:34 2026	1781493034	5532	1650	7183	1644
Sun Jun 14 22:10:34 2026	1781493034	5563	1624	7187	1614
Sun Jun 14 22:10:48 2026	1781493048	1162	6063	7224	4205
Sun Jun 14 22:10:44 2026	1781493044	4428	2829	7257	1407
Sun Jun 14 22:10:34 2026	1781493034	4054	3213	7267	2269
Sun Jun 14 22:10:55 2026	1781493055	1174	6106	7281	3200
Sun Jun 14 22:10:51 2026	1781493051	4705	2595	7300	1206
Sun Jun 14 22:10:34 2026	1781493034	1718	5605	7322	1977
Sun Jun 14 22:10:39 2026	1781493039	2949	4425	7375	4420
Sun Jun 14 22:10:34 2026	1781493034	5806	1569	7376	1544
Sun Jun 14 22:10:35 2026	1781493035	3923	3460	7383	3453
Sun Jun 14 22:10:42 2026	1781493042	1928	5473	7401	1160
Sun Jun 14 22:10:41 2026	1781493041	1415	6012	7427	4370
Sun Jun 14 22:10:43 2026	1781493043	1989	5440	7429	2913
Sun Jun 14 22:10:44 2026	1781493044	983	6448	7431	2946
Sun Jun 14 22:10:34 2026	1781493034	1006	6436	7442	1921
Sun Jun 14 22:10:34 2026	1781493034	2131	5330	7461	1622
Sun Jun 14 22:10:43 2026	1781493043	2059	5411	7470	3706
Sun Jun 14 22:10:37 2026	1781493037	5005	2482	7487	1603
Sun Jun 14 22:10:50 2026	1781493050	1256	6265	7520	2580
Sun Jun 14 22:10:34 2026	1781493034	6639	899	7538	192
Sun Jun 14 22:10:44 2026	1781493044	1967	5580	7548	2967
Sun Jun 14 22:10:42 2026	1781493042	3959	3588	7548	1546
Sun Jun 14 22:10:53 2026	1781493053	4787	2763	7550	1236
Sun Jun 14 22:10:34 2026	1781493034	2152	5435	7588	3585
Sun Jun 14 22:10:48 2026	1781493048	5465	2127	7592	1281
Sun Jun 14 22:10:34 2026	1781493034	1719	5877	7596	1984
Sun Jun 14 22:10:36 2026	1781493036	1335	6278	7613	3821
Sun Jun 14 22:10:34 2026	1781493034	4477	3168	7645	3130
Sun Jun 14 22:10:34 2026	1781493034	4489	3156	7645	3156
Sun Jun 14 22:10:37 2026	1781493037	5204	2527	7731	1793
Sun Jun 14 22:10:48 2026	1781493048	1284	6466	7749	4674
Sun Jun 14 22:10:43 2026	1781493043	5336	2416	7752	1383
Sun Jun 14 22:10:49 2026	1781493049	1288	6497	7785	4528
Sun Jun 14 22:10:35 2026	1781493035	2355	5493	7848	2218
Sun Jun 14 22:10:49 2026	1781493049	2285	5580	7865	1780
Sun Jun 14 22:10:34 2026	1781493034	5520	2366	7886	486
Sun Jun 14 22:10:53 2026	1781493053	4995	2894	7890	1209
Sun Jun 14 22:10:38 2026	1781493038	1369	6524	7893	3071
Sun Jun 14 22:10:42 2026	1781493042	5967	1949	7916	1455
Sun Jun 14 22:10:36 2026	1781493036	1370	6551	7922	1407
Sun Jun 14 22:10:43 2026	1781493043	1977	5955	7932	2930
Sun Jun 14 22:10:35 2026	1781493035	2438	5513	7952	4401
Sun Jun 14 22:10:34 2026	1781493034	4422	3529	7952	1732
Sun Jun 14 22:10:47 2026	1781493047	1456	6559	8014	3858
Sun Jun 14 22:10:50 2026	1781493050	5169	2879	8048	1496
Sun Jun 14 22:10:43 2026	1781493043	5002	3079	8081	1451
Sun Jun 14 22:10:51 2026	1781493051	994	7087	8081	1657
Sun Jun 14 22:10:35 2026	1781493035	6925	1186	8111	1186
Sun Jun 14 22:10:51 2026	1781493051	4282	3829	8111	3337
Sun Jun 14 22:10:49 2026	1781493049	4032	4086	8119	1156
Sun Jun 14 22:10:34 2026	1781493034	1442	6725	8167	1938
Sun Jun 14 22:10:41 2026	1781493041	1325	6843	8167	4341
Sun Jun 14 22:10:47 2026	1781493047	5380	2795	8175	2049
Sun Jun 14 22:10:36 2026	1781493036	2310	5870	8181	3074
Sun Jun 14 22:10:44 2026	1781493044	1171	7017	8188	3603
Sun Jun 14 22:10:34 2026	1781493034	4936	3256	8193	2028
Sun Jun 14 22:10:44 2026	1781493044	5735	2464	8199	1029
Sun Jun 14 22:10:34 2026	1781493034	1353	6920	8272	694
Sun Jun 14 22:10:53 2026	1781493053	4766	3511	8277	1235
Sun Jun 14 22:10:54 2026	1781493054	912	7372	8284	3116
Sun Jun 14 22:10:41 2026	1781493041	1464	6841	8305	4339
Sun Jun 14 22:10:54 2026	1781493054	8306	0	8306	0
Sun Jun 14 22:10:36 2026	1781493036	1337	6995	8332	2402
Sun Jun 14 22:10:46 2026	1781493046	5688	2651	8340	1271
Sun Jun 14 22:10:52 2026	1781493052	2970	5372	8342	1163
Sun Jun 14 22:10:52 2026	1781493052	3273	5073	8345	2528
Sun Jun 14 22:10:47 2026	1781493047	6141	2239	8380	971
Sun Jun 14 22:10:43 2026	1781493043	2060	6364	8424	3667
Sun Jun 14 22:10:35 2026	1781493035	2801	5641	8442	5313
Sun Jun 14 22:10:45 2026	1781493045	2476	5973	8449	1431
Sun Jun 14 22:10:50 2026	1781493050	1323	7162	8485	2526
Sun Jun 14 22:10:51 2026	1781493051	3264	5229	8492	2568
Sun Jun 14 22:10:41 2026	1781493041	1220	7307	8528	718
Sun Jun 14 22:10:45 2026	1781493045	4893	3666	8558	3147
Sun Jun 14 22:10:53 2026	1781493053	1195	7373	8567	1191
Sun Jun 14 22:10:52 2026	1781493052	2150	6439	8590	1718
Sun Jun 14 22:10:44 2026	1781493044	994	7610	8604	2955
Sun Jun 14 22:10:50 2026	1781493050	1203	7416	8618	4302
Sun Jun 14 22:10:36 2026	1781493036	2718	5909	8627	4261
Sun Jun 14 22:10:34 2026	1781493034	2151	6477	8629	3442
Sun Jun 14 22:10:36 2026	1781493036	1769	6869	8638	5315
Sun Jun 14 22:10:34 2026	1781493034	7250	1399	8649	1399
Sun Jun 14 22:10:34 2026	1781493034	4778	3879	8657	3277
Sun Jun 14 22:10:50 2026	1781493050	1254	7422	8675	2551
Sun Jun 14 22:10:34 2026	1781493034	7252	1431	8682	1405
Sun Jun 14 22:10:35 2026	1781493035	1855	6847	8702	4957
Sun Jun 14 22:10:47 2026	1781493047	5840	2880	8720	1119
Sun Jun 14 22:10:38 2026	1781493038	2417	6320	8737	2560
Sun Jun 14 22:10:47 2026	1781493047	3852	4909	8761	2518
Sun Jun 14 22:10:35 2026	1781493035	7909	882	8791	332
Sun Jun 14 22:10:39 2026	1781493039	3471	5339	8809	5333
Sun Jun 14 22:10:53 2026	1781493053	1442	7370	8813	2557
Sun Jun 14 22:10:35 2026	1781493035	2797	6042	8839	3913
Sun Jun 14 22:10:48 2026	1781493048	1221	7636	8858	1236
Sun Jun 14 22:10:49 2026	1781493049	1288	7575	8862	4363
Sun Jun 14 22:10:54 2026	1781493054	2319	6561	8880	1946
Sun Jun 14 22:10:49 2026	1781493049	4016	4864	8881	2259
Sun Jun 14 22:10:34 2026	1781493034	8275	613	8888	353
Sun Jun 14 22:10:42 2026	1781493042	7212	1741	8954	1257
Sun Jun 14 22:10:34 2026	1781493034	3747	5289	9036	4669
Sun Jun 14 22:10:34 2026	1781493034	1813	7235	9048	3030
Sun Jun 14 22:10:50 2026	1781493050	1241	7814	9056	2563
Sun Jun 14 22:10:51 2026	1781493051	3370	5716	9086	3141
Sun Jun 14 22:10:48 2026	1781493048	5582	3515	9097	2413
Sun Jun 14 22:10:43 2026	1781493043	4434	4672	9107	1274
Sun Jun 14 22:10:40 2026	1781493040	6464	2647	9111	1630
Sun Jun 14 22:10:35 2026	1781493035	7570	1549	9119	859
Sun Jun 14 22:10:48 2026	1781493048	1224	7922	9146	3301
Sun Jun 14 22:10:53 2026	1781493053	1456	7697	9153	5471
Sun Jun 14 22:10:48 2026	1781493048	4719	4450	9169	3718
Sun Jun 14 22:10:47 2026	1781493047	1850	7350	9200	5575
Sun Jun 14 22:10:43 2026	1781493043	1045	8156	9201	3885
Sun Jun 14 22:10:34 2026	1781493034	1437	7777	9214	1570
Sun Jun 14 22:10:34 2026	1781493034	1781	7433	9214	1921
Sun Jun 14 22:10:34 2026	1781493034	3393	5825	9218	814
Sun Jun 14 22:10:42 2026	1781493042	1036	8196	9232	717
Sun Jun 14 22:10:34 2026	1781493034	8036	1200	9236	1181
Sun Jun 14 22:10:36 2026	1781493036	2563	6697	9260	4952
Sun Jun 14 22:10:40 2026	1781493040	1375	7918	9293	4771
Sun Jun 14 22:10:35 2026	1781493035	2348	6971	9320	5431
Sun Jun 14 22:10:34 2026	1781493034	7147	2194	9341	1279
Sun Jun 14 22:10:34 2026	1781493034	7252	2100	9353	1240
Sun Jun 14 22:10:34 2026	1781493034	7254	2100	9354	1239
Sun Jun 14 22:10:34 2026	1781493034	7256	2100	9356	1241
Sun Jun 14 22:10:34 2026	1781493034	4781	4578	9359	3640
Sun Jun 14 22:10:48 2026	1781493048	1732	7674	9406	6881
Sun Jun 14 22:10:45 2026	1781493045	4902	4512	9414	4512
Sun Jun 14 22:10:45 2026	1781493045	2499	6932	9431	1408
Sun Jun 14 22:10:49 2026	1781493049	2223	7210	9433	3590
Sun Jun 14 22:10:34 2026	1781493034	8260	1178	9438	874
Sun Jun 14 22:10:44 2026	1781493044	4732	4714	9446	3789
Sun Jun 14 22:10:53 2026	1781493053	1487	7967	9454	2546
Sun Jun 14 22:10:34 2026	1781493034	3728	5728	9456	2126
Sun Jun 14 22:10:35 2026	1781493035	1500	7966	9467	1233
Sun Jun 14 22:10:42 2026	1781493042	7879	1611	9490	1130
Sun Jun 14 22:10:34 2026	1781493034	2184	7362	9546	5084
Sun Jun 14 22:10:37 2026	1781493037	7075	2473	9548	1642
Sun Jun 14 22:10:47 2026	1781493047	1831	7745	9576	5217
Sun Jun 14 22:10:34 2026	1781493034	3846	5761	9608	3763
Sun Jun 14 22:10:47 2026	1781493047	1877	7740	9617	5630
Sun Jun 14 22:10:34 2026	1781493034	7133	2505	9638	1279
Sun Jun 14 22:10:34 2026	1781493034	7107	2533	9640	1219
Sun Jun 14 22:10:34 2026	1781493034	5000	4655	9655	2367
Sun Jun 14 22:10:34 2026	1781493034	4028	5634	9662	5634
Sun Jun 14 22:10:50 2026	1781493050	2256	7516	9772	2526
Sun Jun 14 22:10:34 2026	1781493034	1962	7826	9787	2100
Sun Jun 14 22:10:34 2026	1781493034	3873	5932	9805	4745
Sun Jun 14 22:10:34 2026	1781493034	1436	8371	9807	6770
Sun Jun 14 22:10:34 2026	1781493034	3861	5950	9811	4755
Sun Jun 14 22:10:34 2026	1781493034	1791	8025	9816	1903
Sun Jun 14 22:10:44 2026	1781493044	1149	8670	9819	3665
Sun Jun 14 22:10:34 2026	1781493034	3876	5948	9824	4724
Sun Jun 14 22:10:34 2026	1781493034	3748	6084	9832	3703
Sun Jun 14 22:10:34 2026	1781493034	2185	7691	9876	3609
Sun Jun 14 22:10:34 2026	1781493034	3851	6029	9879	3758
Sun Jun 14 22:10:45 2026	1781493045	6513	3367	9881	2014
Sun Jun 14 22:10:34 2026	1781493034	3824	6062	9886	3785
Sun Jun 14 22:10:35 2026	1781493035	2355	7541	9895	3531
Sun Jun 14 22:10:41 2026	1781493041	7186	2716	9902	1241
Sun Jun 14 22:10:41 2026	1781493041	1398	8518	9916	4310
Sun Jun 14 22:10:34 2026	1781493034	8137	1805	9943	1805
Sun Jun 14 22:10:34 2026	1781493034	6281	3686	9967	2952
Sun Jun 14 22:10:52 2026	1781493052	906	9086	9992	1391
Sun Jun 14 22:10:38 2026	1781493038	1534	8502	10036	4796
Sun Jun 14 22:10:46 2026	1781493046	4724	5332	10056	1998
Sun Jun 14 22:10:45 2026	1781493045	2547	7524	10071	4453
Sun Jun 14 22:10:36 2026	1781493036	1413	8693	10106	4259
Sun Jun 14 22:10:34 2026	1781493034	4422	5702	10124	2701
Sun Jun 14 22:10:47 2026	1781493047	5080	5051	10131	759
Sun Jun 14 22:10:34 2026	1781493034	5236	4922	10158	2913
Sun Jun 14 22:10:34 2026	1781493034	1433	8730	10162	1492
Sun Jun 14 22:10:34 2026	1781493034	4390	5791	10181	3216
Sun Jun 14 22:10:34 2026	1781493034	1067	9124	10191	2544
Sun Jun 14 22:10:34 2026	1781493034	5237	4995	10232	2908
Sun Jun 14 22:10:38 2026	1781493038	1678	8559	10237	2537
Sun Jun 14 22:10:34 2026	1781493034	8702	1539	10241	850
Sun Jun 14 22:10:34 2026	1781493034	3873	6369	10242	4708
Sun Jun 14 22:10:35 2026	1781493035	1411	8843	10255	8052
Sun Jun 14 22:10:34 2026	1781493034	4937	5324	10262	3474
Sun Jun 14 22:10:46 2026	1781493046	5798	4471	10269	1481
Sun Jun 14 22:10:39 2026	1781493039	1836	8469	10304	1236
Sun Jun 14 22:10:45 2026	1781493045	2538	7792	10330	6887
Sun Jun 14 22:10:34 2026	1781493034	9579	758	10337	758
Sun Jun 14 22:10:43 2026	1781493043	5307	5049	10357	2699
Sun Jun 14 22:10:34 2026	1781493034	9173	1188	10361	830
Sun Jun 14 22:10:44 2026	1781493044	4424	5960	10384	4007
Sun Jun 14 22:10:37 2026	1781493037	1298	9159	10457	4498
Sun Jun 14 22:10:39 2026	1781493039	8711	1776	10487	1289
Sun Jun 14 22:10:34 2026	1781493034	4998	5530	10528	4089
Sun Jun 14 22:10:37 2026	1781493037	3853	6694	10547	1878
Sun Jun 14 22:10:34 2026	1781493034	3756	6798	10554	5376
Sun Jun 14 22:10:51 2026	1781493051	1314	9253	10567	2570
Sun Jun 14 22:10:34 2026	1781493034	4747	5859	10606	4385
Sun Jun 14 22:10:37 2026	1781493037	1778	8848	10626	3201
Sun Jun 14 22:10:51 2026	1781493051	7638	3028	10666	1080
Sun Jun 14 22:10:36 2026	1781493036	1443	9243	10686	3598
Sun Jun 14 22:10:34 2026	1781493034	3866	6837	10703	4753
Sun Jun 14 22:10:47 2026	1781493047	2481	8250	10731	3591
Sun Jun 14 22:10:34 2026	1781493034	9303	1535	10837	823
Sun Jun 14 22:10:50 2026	1781493050	1146	9692	10838	3399
Sun Jun 14 22:10:34 2026	1781493034	5196	5665	10861	2947
Sun Jun 14 22:10:43 2026	1781493043	7120	3743	10863	2310
Sun Jun 14 22:10:34 2026	1781493034	8919	2033	10952	950
Sun Jun 14 22:10:39 2026	1781493039	2019	8933	10952	6480
Sun Jun 14 22:10:34 2026	1781493034	6823	4180	11003	1437
Sun Jun 14 22:10:34 2026	1781493034	4996	6066	11061	3406
Sun Jun 14 22:10:47 2026	1781493047	1335	9729	11065	1393
Sun Jun 14 22:10:34 2026	1781493034	754	10325	11079	1989
Sun Jun 14 22:10:45 2026	1781493045	4158	6957	11115	1405
Sun Jun 14 22:10:44 2026	1781493044	5845	5311	11156	2432
Sun Jun 14 22:10:34 2026	1781493034	8139	3083	11222	1797
Sun Jun 14 22:10:36 2026	1781493036	1291	9945	11237	1627
Sun Jun 14 22:10:34 2026	1781493034	7203	4058	11261	1284
Sun Jun 14 22:10:39 2026	1781493039	9023	2250	11272	1503
Sun Jun 14 22:10:36 2026	1781493036	7145	4152	11297	3300
Sun Jun 14 22:10:34 2026	1781493034	9061	2267	11328	2266
Sun Jun 14 22:10:44 2026	1781493044	4479	6851	11330	2571
Sun Jun 14 22:10:39 2026	1781493039	5734	5621	11355	1642
Sun Jun 14 22:10:47 2026	1781493047	1868	9520	11388	5518
Sun Jun 14 22:10:48 2026	1781493048	3262	8162	11424	1514
Sun Jun 14 22:10:42 2026	1781493042	7815	3635	11450	1103
Sun Jun 14 22:10:38 2026	1781493038	2064	9391	11455	6538
Sun Jun 14 22:10:34 2026	1781493034	2148	9323	11470	3646
Sun Jun 14 22:10:34 2026	1781493034	5358	6116	11474	2894
Sun Jun 14 22:10:39 2026	1781493039	2943	8611	11554	6287
Sun Jun 14 22:10:34 2026	1781493034	8290	3341	11631	1820
Sun Jun 14 22:10:40 2026	1781493040	6821	4879	11699	1697
Sun Jun 14 22:10:34 2026	1781493034	4913	6883	11796	6329
Sun Jun 14 22:10:45 2026	1781493045	1906	9911	11817	9911
Sun Jun 14 22:10:43 2026	1781493043	5121	6696	11817	3946
